OID_,STREETNAME,CLASS,ADMIN_TYPE,RT_NUMBER,ALTRTNUM1,ALTRTNUM2,ALTRTNUM3,ALTRTNUM4,ALTRT1TYPE,RDTYPE,ROUTE_ID,ROUTE_SYST,ROUTE_NUMB,ROUTE_DIRE,RD_SEG_ID,STREET_NAM,FM_ST_NAME,TO_ST_NAME,FACILITY,F_CLASS,URBAN_AREA,URBAN_TYPE,F_F_CLASS,JURISDICTN,NHS,FD_AID_RTE,FD_AID_RD,CONTROL,NUM_LANES,OPP_LANES,SURFACE_TP,SURFACE_WD,SHLDR_RT_W,SHLDR_RT_T,SHLDR_LT_W,SHLDR_LT_T,SHLDR_UL_W,SHLDR_UL_T,MED_WIDTH,MED_TYPE,CURB,LT_SIDEWLK,RT_SIDEWLK,OPERATION,SPEED_LIM,OP_DIR_SL,TRUCK,T_EXC_TYPE,T_EXC_TIME,TRK_NETWRK,TRUCK_RTE,ROW_WIDTH,STRUCT_CND,TERRAIN,TOLL_ROAD,MHS,MGIS_TOWN,CITY,COUNTY,HWY_DIST,MPO,RPA,RTA,MILE_COUNT,AADT,AADT_YEAR,AADT_DERIV,LENGTH_MI,LENGTH_FT,SHAPE_Leng,Shape_Length,shape_wkt
40,KENNETH STREET,5,0, , , , , ,0,5,L208854 NB,L,208854,NB,0,KENNETH STREET,BEECH STREET,STRATFORD STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,40.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.063650840000000,336.076423019999993,102.436298609000005,0.001069333659255,"MULTILINESTRING ((-71.149277262999988 42.284901716000036, -71.148873139999978 42.285249906000047, -71.148469170999988 42.285602039000025))"
41,CHARLES STREET SOUTH,4,0, , , , , ,0,4,N473 NB,N,473,NB,53498,CHARLES STREET SOUTH,TREMONT STREET,STUART STREET,1,3,09271,1,3,2,15,  54,2,0,3,0,6,38.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,16,16,1,25,0, ,1,1,0,0,0.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,7869,2016,14,0.036104710000000,190.632843559999998,58.105006926199998,0.000527651642582,"MULTILINESTRING ((-71.066591305999964 42.349718931000041, -71.066694335999955 42.350236426000038))"
42,COOKSON TERRACE,5,0, , , , , ,0,5,L123271 NB,L,123271,NB,0,COOKSON TERRACE,BABSON STREET,MEROLA PARK,1,0,09271,1,7,2,0, ,0,0,1,0,6,14.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,2,0,3,1,0,0, ,1,1,0,0,30.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.074825570000000,395.078998379999973,120.420319547999995,0.001349526124569,"MULTILINESTRING ((-71.091929670999946 42.272702249000076, -71.091256514999941 42.272347612000033, -71.090729568999961 42.272085206000042))"
43,NORTH HARVARD STREET,4,0, , , , , ,0,4,N1515 NB,N,1515,NB,52218,NORTH HARVARD STREET,RAMP-SOLDIERS FIELD RD WB TO N HARVARD ST,CAMBRIDGE STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,0,0, ,1,1,0,0,56.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10453,2016,14,0.036924390000000,194.960804419999988,59.424172036400002,0.000631624073813,"MULTILINESTRING ((-71.127504873999953 42.359297636000065, -71.127662352999948 42.359417997000037, -71.128005436999956 42.359682842000041))"
44,CAMBRIDGE STREET,4,0, , , , , ,0,4,N081 WB,N,081,WB,62647,CAMBRIDGE STREET,WASHINGTON STREET,SOLDIERS FIELD FRONTAGE ROAD WB,1,3,09271,1,3,2,9,10-1,2,0,3,3,6,30.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,8.000000000000000,1,3,6,6,2,25,0, ,1,1,0,0,76.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,36343,2009,4,0.097148840000000,512.945883170000002,156.346217881999991,0.001867962464602,"MULTILINESTRING ((-71.118447662999984 42.360816435000061, -71.11871873399997 42.360749815000077, -71.118905239999947 42.36070879500005, -71.119170729999951 42.360655095000027, -71.119582955999988 42.360581057000047, -71.12027834099996 42.360447085000033))"
45,WASHINGTON STREET,4,0, , , , , ,0,4,N073 NB,N,073,NB,48203,WASHINGTON STREET,DEDHAM TOWN LINE,SOUTH STREET,1,3,09271,1,3,2,15,16-2,2,0,2,0,6,22.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,30,30, ,1,1,0,0,65.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,22724,2016,14,0.036332320000000,191.834634099999988,58.471313415799997,0.000607117173319,"MULTILINESTRING ((-71.120842449999941 42.293294462000063, -71.120390962999977 42.293700357000034))"
46,TREMONT STREET,5,0, , , , , ,0,5,L155191 EB,L,155191,EB,0,TREMONT STREET,MONUMENT SQUARE,LOWNEY WAY,1,0,09271,1,7,2,0, ,0,0,2,0,5,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,4,4,2,0,0, ,1,1,0,0,28.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.074303200000000,392.320901590000005,119.579649963999998,0.001308606327919,"MULTILINESTRING ((-71.05782417599994 42.376155802000028, -71.057623443999944 42.376056771000037, -71.057220747999963 42.375792986000079, -71.056716021999989 42.375462362000064))"
47,HARVARD STREET,4,0, , , , , ,0,4,N1623 NB,N,1623,NB,48996,HARVARD STREET,CUMMINS HIGHWAY,BLUE HILL AVENUE,1,5,09271,1,4,2,0,  54,3,0,2,0,6,39.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,5,6,2,0,0, ,1,1,0,0,50.000000000000000,1,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3970,2016,14,0.018911220000000,99.851243679999996,30.434719942299999,0.000308236129194,"MULTILINESTRING ((-71.096316207999962 42.285818291000055, -71.096105425999951 42.286043192000079))"
48,MAVERICK STREET,4,0, , , , , ,0,4,N1428 NB,N,1428,NB,51570,MAVERICK STREET,DEAD END,CHELSEA STREET,1,5,09271,1,4,2,0,  69,3,0,2,0,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,2,20,0, ,2,2,0,0,60.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,11056,2016,14,0.079395550000000,419.208526670000026,127.775014479999996,0.001464614134316,"MULTILINESTRING ((-71.030684322999946 42.366557463000049, -71.030715796999971 42.366572259000066, -71.031449016999943 42.366877846000079, -71.032035596999947 42.367122312000049))"
49,BERKELEY STREET,4,0, , , , , ,0,4,N130 NB,N,130,NB,51703,BERKELEY STREET,TREMONT STREET,STORROW DRIVE,1,3,09271,1,3,2,4,  61,2,0,2,0,6,32.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,1,30,30, ,1,1,0,0,94.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,12867,2016,14,0.028822720000000,152.183979270000009,46.385769652100002,0.000436879502693,"MULTILINESTRING ((-71.073264442999971 42.351658299000064, -71.073319011999956 42.351770291000037, -71.073455807999949 42.352051037000081))"
50,COMMONWEALTH AVENUE,2,3,30, , , , ,0,2,SR30 WB,SR,30,WB,62278,COMMONWEALTH AVENUE,ARLINGTON STREET,NEWTON CITY LINE,1,3,09271,1,3,2,15,80-1,3,0,2,2,6,24.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,30.000000000000000,2,3,0,8,2,30,0, ,1,1,0,0,120.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,14000,2009,1,0.044953400000000,237.353940130000012,72.345625643700004,0.000876147908218,"MULTILINESTRING ((-71.15974246199994 42.340068606000045, -71.160034153999959 42.34008914900005, -71.160295518999988 42.340112412000053, -71.160616430999937 42.340128898000046))"
51,THOMAS PARK,5,0, , , , , ,0,5,L153669 EB,L,153669,EB,0,THOMAS PARK,G STREET,G STREET,1,0,09271,1,7,2,0, ,0,0,1,0,6,28.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,9,2,0,0, ,1,1,0,0,46.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.372410520000000,1966.327566310000066,599.337840886999970,0.006690105886078,
52,CHARLES STREET,4,0, , , , , ,0,4,N409 EB,N,409,EB,44536,CHARLES STREET,BOYLSTON STREET,CHARLES STREET CIRCLE,1,3,09271,1,3,2,15,  61,2,0,3,0,6,32.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,1,25,25, ,1,1,0,0,64.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,22191,2016,14,0.073497630000000,388.067465200000015,118.283199957999997,0.001111504041577,"MULTILINESTRING ((-71.070728624999958 42.358799946000033, -71.070710040999984 42.358590288000073, -71.070699498999943 42.358534709000025, -71.070683263999967 42.35848261700005, -71.070661030999986 42.358441730000038, -71.070292692999942 42.357796055000051))"
53,ELY ROAD,5,0, , , , , ,0,5,L210563 EB,L,210563,EB,0,ELY ROAD,FREDERIKA STREET,KENMARE ROAD,1,0,09271,1,7,2,0, ,0,0,2,0,5,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,40.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.101838680000000,537.708219989999975,163.893793240000008,0.001946826078521,"MULTILINESTRING ((-71.058740755999963 42.282760300000064, -71.057844381999985 42.282967861000031, -71.056844574999957 42.283201464000058))"
54,COREY STREET,5,0, , , , , ,0,5,L133643 EB,L,133643,EB,0,COREY STREET,NEWTON CITY LINE,PARK STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,24.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,6,6,2,0,0, ,1,1,0,0,42.000000000000000,1,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.039239880000000,207.186582200000004,63.150596554400003,0.000690638814097,"MULTILINESTRING ((-71.155284372999972 42.284499569000047, -71.15516723099995 42.284580806000065, -71.15469907499994 42.284865809000053))"
55,FIFTH STREET,5,0, , , , , ,0,5,L213852 NB,L,213852,NB,0,FIFTH STREET,CHELSEA STREET,FIRST AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,48.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,0,2,0,0, ,1,1,0,0,0.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.077851740000000,411.057205039999985,125.290486677999994,0.001313668973977,"MULTILINESTRING ((-71.055242848999967 42.374465086000043, -71.055556926999941 42.37476745500004, -71.055592592999972 42.374801795000053, -71.05584128199996 42.375022761000025, -71.056069026999978 42.375193394000064, -71.05607454799997 42.375197531000026, -71.056244308999965 42.375310722000052))"
56,NEPTUNE ROAD,5,0, , , , , ,0,5,L114766 NB,L,114766,NB,0,NEPTUNE ROAD,DEAD END,DEAD END,1,0,09271,1,7,2,0, ,0,0,1,1,6,20.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,20.000000000000000,1,3,0,10,2,0,0, ,1,1,0,0,80.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,0,0,0,0.120711760000000,637.358072559999982,194.267129052000001,0.002104266092387,"MULTILINESTRING ((-71.022509758999945 42.377945636000049, -71.022569825999938 42.378021646000036, -71.022835387999976 42.378261049000059, -71.022879431999968 42.378290109000034, -71.023013037999988 42.378378258000055, -71.023042112999974 42.378397513000039, -71.023220159999937 42.378512474000047, -71.02337519799994 42.378617434000034, -71.023393261999956 42.378629663000027, -71.023709922999956 42.378827628000067, -71.024147837999976 42.379080118000047, -71.024050090999935 42.379110039000068))"
57,NORWAY PARK,5,0, , , , , ,0,5,L202654 EB,L,202654,EB,0,NORWAY PARK,WARREN AVENUE,SUMMIT STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,41.000000000000000,2,3,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.140560570000000,742.159819190000007,226.210765309999999,0.002422691413863,
58,BURNEY STREET,5,0, , , , , ,0,5,L178003 NB,L,178003,NB,0,BURNEY STREET,DELLE AVENUE,TREMONT STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,24.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,40.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.058817960000000,310.558821529999989,94.658518118200007,0.000904628039057,"MULTILINESTRING ((-71.099771290999968 42.331492643000047, -71.099586587999966 42.33181219100004, -71.099318585999981 42.332275848000052))"
59,WASHINGTON STREET,4,0, , , , , ,0,4,N073 NB,N,073,NB,48122,WASHINGTON STREET,DEDHAM TOWN LINE,SOUTH STREET,1,3,09271,1,3,2,15,16-2,2,0,2,0,6,22.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,30,30, ,1,1,0,0,65.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,22724,2016,14,0.010656470000000,56.266148639999997,17.149956404400001,0.000177250622661,"MULTILINESTRING ((-71.11991599199996 42.294166940000025, -71.119786045999945 42.294287488000066))"
60,NEW CHARDON STREET,4,0, , , , , ,0,4,N418 EB,N,418,EB,56417,NEW CHARDON STREET,CAMBRIDGE STREET,NEW CHARDON STREET,1,3,09271,1,3,2,4, 127,2,0,4,0,6,42.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,12,12,1,25,25, ,1,1,0,0,80.000000000000000,2,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,21974,2016,14,0.034019270000000,179.621741710000009,54.748816371300002,0.000602595528836,"MULTILINESTRING ((-71.062260038999966 42.362162564000073, -71.062152217999937 42.362247268000033, -71.062017346999937 42.362335561000066, -71.061877123999977 42.362410379000039, -71.061744392999969 42.362469607000037))"
61,SAVIN HILL AVENUE,5,0, , , , , ,0,5,N3073 EB,N,3073,EB,47069,SAVIN HILL AVENUE,PLEASANT STREET,SYDNEY STREET,1,6,09271,1,5,2,0,  55,3,0,2,0,6,35.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,0,0, ,1,1,0,0,51.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3795,2016,14,0.040521970000000,213.955995629999990,65.213917894500000,0.000787260000373,"MULTILINESTRING ((-71.058880506999969 42.312770725000064, -71.058644882999943 42.312803018000068, -71.058097907999979 42.312854935000075))"
62,DORCHESTER STREET,4,0, , , , , ,0,4,N1794 NB,N,1794,NB,45754,DORCHESTER STREET,EAST FIRST STREET,DORCHESTER AVENUE,1,5,09271,1,4,2,0,  60,3,0,2,0,6,60.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,9,9,2,0,0, ,2,2,0,0,78.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10430,2016,14,0.031047030000000,163.928310180000011,49.965448872899998,0.000514321316071,"MULTILINESTRING ((-71.04544378199995 42.335452016000033, -71.045071880999956 42.335807285000044))"
63,HUNTINGTON AVENUE,2,3,9, , , , ,0,2,SR9 EB,SR,9,EB,52294,HUNTINGTON AVENUE,LONGWOOD AVENUE,DARTMOUTH STREET,1,3,09271,1,3,2,14,   4,2,0,2,2,6,22.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,34.000000000000000,2,3,0,12,2,30,0, ,1,1,0,0,99.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,21044,2016,14,0.011428980000000,60.345015619999998,18.393197546200000,0.000213566706515,"MULTILINESTRING ((-71.099510057999964 42.336087752000026, -71.099308899999983 42.336159489000067))"
64,CASS STREET,5,0, , , , , ,0,5,L174137 EB,L,174137,EB,0,CASS STREET,POWELL STREET,CENTRE STREET,1,0,09271,1,7,2,0, ,0,0,2,0,6,23.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,2,5,2,0,0, ,1,1,0,0,33.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.101793660000000,537.470544140000015,163.821349496000011,0.001886196855097,"MULTILINESTRING ((-71.161971678999976 42.274872724000033, -71.161794221999969 42.274725899000032, -71.161605304999966 42.274597050000068, -71.161493585999949 42.274554520000038, -71.161356018999982 42.274528794000048, -71.161140381999985 42.274543914000049, -71.16087738799996 42.274594903000036, -71.160502089999966 42.274712522000073, -71.160224888999949 42.274798919000034))"
65,METROPOLITAN AVENUE,5,0, , , , , ,0,5,N3051 NB,N,3051,NB,49978,METROPOLITAN AVENUE,DEAD END,DALE STREET,1,6,09271,1,5,2,0,  45,3,0,2,0,6,34.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,0,0, ,1,1,0,0,50.000000000000000,1,2,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,3859,2016,14,0.039586870000000,209.018691939999997,63.709024721399999,0.000657429973208,"MULTILINESTRING ((-71.12449541999996 42.27480470200004, -71.124975203999952 42.275254170000039))"
66,BURT STREET,5,0, , , , , ,0,5,L159693 EB,L,159693,EB,0,BURT STREET,WASHINGTON STREET,ASHMONT STREET,1,0,09271,1,7,2,0, ,0,0,2,0,5,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,1,0,0, ,1,1,0,0,40.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.270574430000000,1428.632984439999973,435.448204555000018,0.005064999924546,
67,NORTH WASHINGTON STREET,4,0, , , , , ,0,4,N381 SB,N,381,SB,62661,NORTH WASHINGTON STREET,NEW RUTHERFORD AVENUE,CAUSEWAY STREET,1,3,09271,1,3,2,14,  69,2,0,2,2,6,24.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,4.000000000000000,3,3,0,6,2,30,30, ,1,1,0,0,99.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,41570,2009,4,0.254992250000000,1346.359091869999929,410.371071943999993,0.001819952501400,"MULTILINESTRING ((-71.06091367099998 42.370150236000029, -71.06066750399998 42.369826418000059, -71.060493364999957 42.36958003500007), (-71.059218076999969 42.367775612000059, -71.058757925999942 42.367124509000064, -71.05865597899998 42.366980072000047, -71.058531761999973 42.366921354000056))"
68,TOLMAN STREET,5,0, , , , , ,0,5,L114731 NB,L,114731,NB,0,TOLMAN STREET,NEPONSET AVENUE,WILLIAM T MORRISSEY BOULEVARD,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,7,2,0,0, ,1,1,0,0,40.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.125540470000000,662.853680199999985,202.038205801999993,0.002151438022251,"MULTILINESTRING ((-71.047348200999977 42.288707502000079, -71.046787792999964 42.288917987000048, -71.046721627999943 42.288949799000079, -71.046613784999977 42.28903546600003, -71.045975064999936 42.289649652000037, -71.04565200199994 42.289970837000055))"
69,NORTH STREET,4,0, , , , , ,0,4,N1578 EB,N,1578,EB,44401,NORTH STREET,CONGRESS STREET,JOHN F FITZGERALD SURFACE ROAD,1,5,09271,1,4,2,0,  54,3,0,2,0,6,60.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,2,0,0, ,1,1,0,0,76.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,9825,2016,14,0.038669090000000,204.172818229999990,62.231999461800001,0.000638587735578,"MULTILINESTRING ((-71.055980498999986 42.360669984000026, -71.055799240999988 42.360820415000035, -71.055742064999947 42.360867867000024, -71.055525457999977 42.361115149000057))"
70,BLUE HILL AVENUE,4,0, , , , , ,0,4,N1605 NB,N,1605,NB,46807,BLUE HILL AVENUE, ,DUDLEY STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,10,10,2,0,0, ,1,1,0,0,60.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10426,2016,14,0.046494040000000,245.488514060000000,74.825048735199999,0.000676754419726,"MULTILINESTRING ((-71.078150686999948 42.316225387000031, -71.078082396999946 42.316717483000048, -71.078054107999947 42.316895188000046))"
71,MEDFORD STREET,4,0, , , , , ,0,4,N1424 EB,N,1424,EB,44019,MEDFORD STREET,CHELSEA STREET,MAIN STREET,1,5,09271,1,4,2,0,  69,3,0,2,0,6,40.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,7,10,2,0,0, ,1,1,0,0,65.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,10097,2016,14,0.025266540000000,133.407326930000011,40.662634574000002,0.000467340239420,"MULTILINESTRING ((-71.063287483999943 42.381487758000048, -71.062854581999943 42.381311682000046))"
72,COMMERCIAL STREET,4,0, , , , , ,0,4,N1580 NB,N,1580,NB,51494,COMMERCIAL STREET,CROSS STREET,NORTH WASHINGTON STREET,1,5,09271,1,4,2,0,  54,3,0,2,0,7,44.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,7,2,30,30, ,1,1,0,0,56.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,9762,2016,14,0.018876980000000,99.670433750000001,30.379608967700001,0.000273549477601,"MULTILINESTRING ((-71.051083580999943 42.36399453000007, -71.051078070999949 42.364190177000069, -71.051075877999949 42.364267971000061))"
73,COMMONWEALTH AVENUE,2,3,30, , , , ,0,2,SR30 EB,SR,30,EB,51322,COMMONWEALTH AVENUE,ARLINGTON STREET,NEWTON CITY LINE,1,3,09271,1,3,2,15,77-1,2,0,2,2,6,24.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,5.000000000000000,1,3,0,0,2,30,0, ,1,1,0,0,80.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,16267,2016,14,0.060116500000000,317.415101320000019,96.748316379900004,0.001099257996613,"MULTILINESTRING ((-71.135159253999973 42.348275079000075, -71.134774793999952 42.348449973000072, -71.134435038999982 42.34860773500003, -71.134347522999974 42.348648372000071, -71.134159309999973 42.348731616000066))"
74,CAMBRIDGE STREET,4,0, , , , , ,0,4,N081 WB,N,081,WB,52373,CAMBRIDGE STREET,WASHINGTON STREET,SOLDIERS FIELD FRONTAGE ROAD WB,1,3,09271,1,3,2,15,10-1,2,0,1,1,6,16.000000000000000,0.000000000000000,0,2.000000000000000,3,0.000000000000000,0,14.000000000000000,1,3,0,6,2,25,0, ,1,1,0,0,70.000000000000000,2,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,0,17562,2009,2,0.038707920000000,204.377829950000006,62.294487158999999,0.000705815965420,"MULTILINESTRING ((-71.144981980999944 42.351099110000064, -71.145404414999973 42.350914403000047, -71.145620815999962 42.350800031000063))"
75,BERKELEY STREET,4,0, , , , , ,0,4,N130 NB,N,130,NB,51704,BERKELEY STREET,TREMONT STREET,STORROW DRIVE,1,3,09271,1,3,2,4,  61,2,0,2,0,6,32.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,8,8,1,30,30, ,1,1,0,0,94.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,13815,2016,14,0.028023330000000,147.963185930000009,45.099269269300002,0.000425061278157,"MULTILINESTRING ((-71.073455807999949 42.352051037000081, -71.073643374999961 42.352432476000047))"
76,CIRCUIT STREET,5,0, , , , , ,0,5,L144552 EB,L,144552,EB,0,CIRCUIT STREET,WASHINGTON STREET,WALNUT AVENUE,1,0,09271,1,7,2,0, ,0,0,2,0,6,26.000000000000000,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,0.000000000000000,0,3,0,7,2,0,0, ,1,1,0,0,40.000000000000000,1,1,0,0,BOSTON,35,25,6,Boston Region,MAPC,MBTA,1,1154,0,0,0.104663200000000,552.621678790000033,168.439424572999997,0.002012363224710,
